video_id,channel_id,video_title,channel_title,category_name,live_upcoming_none,view_count,like_count,dislike_count,comment_count,published_at,tags,duration,definition,caption,thumbnail,url
cMcCyGORMcE,UCaXkIU1QidjPwiAYu6GcHjg,How Close Are Scientists To Having A Coronavirus Vaccine? | The 11th Hour | MSNBC,MSNBC,News & Politics,none,48014,419,0,153,2020-07-01T05:09:45Z,"News,National Security,Health,Healthcare,Brian Williams,Ebola,Barack Obama,Donald Trump,Best of last night,Global Health,Science,Coronavirus,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,news,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona",PT3M57S,hd,true,https://i.ytimg.com/vi/cMcCyGORMcE/default.jpg,https://www.youtube.com/watch?v=cMcCyGORMcE
Kj42zRezvkk,UCaXkIU1QidjPwiAYu6GcHjg,Florida Coronavirus Hospitalizations Hit An All-Time High,MSNBC,News & Politics,none,71986,1039,0,839,2021-08-06T15:30:07Z,"Joe Scarborough,Mika Brezinski,Willie Geist,Dr Dave Campbell,Florida,Coronavirus,Covid 19,Florida hospitalizations,Health,Health care,Coronavirus pandemic,Delta variant,Delta,Covid cases,Morning Joe,Mika Brzezinski,MSNBC,MSNBC news,MSNBC live,MSNBC TV,news,breaking news,current events,US news,politics,politics news,political news,elections,morning joe full,morning joe live,morning joe today",PT3M56S,hd,false,https://i.ytimg.com/vi/Kj42zRezvkk/default.jpg,https://www.youtube.com/watch?v=Kj42zRezvkk
BPnWazsVOok,UCaXkIU1QidjPwiAYu6GcHjg,What It's Like Covering Trump During The Coronavirus Pandemic | The 11th Hour | MSNBC,MSNBC,News & Politics,none,250623,2587,0,801,2020-04-22T04:40:54Z,"Republicans,Media,National Security,Health,Healthcare,White House,Brian Williams,New York,Donald Trump,Best of last night,Global Health,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,Coronavirus Pandemic,covid-19,abnormal presidency,global virus outbreak,Jonathan Karl,Front Row at the Trump Show,covid-19 news",PT4M16S,hd,true,https://i.ytimg.com/vi/BPnWazsVOok/default.jpg,https://www.youtube.com/watch?v=BPnWazsVOok
QA5UK4LbgRw,UCaXkIU1QidjPwiAYu6GcHjg,Why Recovered Coronavirus Patients Are Donating Their Blood To Science | The Last Word | MSNBC,MSNBC,News & Politics,none,34544,308,0,75,2020-04-25T03:57:38Z,"Science,Coronavirus,The Last Word with Lawrence O'Donnell,Last Word,The Last Word,Lawrence O'Donnell,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,lawrence odonnell,lawrence odonnell live,news,Recovered Coronavirus Patients,Blood To Science,Dr. Zeke Emanuel,convalescent plasma,pandemic,covid-19,coronavirus news,coronavirus update,coronavirus outbreak,covid-19 news,coronavirus outbreak 2020,covid-19 updates,virus",PT3M38S,hd,true,https://i.ytimg.com/vi/QA5UK4LbgRw/default.jpg,https://www.youtube.com/watch?v=QA5UK4LbgRw
Dy3nb_KTGX8,UCaXkIU1QidjPwiAYu6GcHjg,Florida Coronavirus Cases Hit 200K As State Adds Over 40K Cases In Just Four Days | MSNBC,MSNBC,News & Politics,none,363038,4966,0,1937,2020-07-05T17:02:52Z,"Coronavirus,msnbc",PT3M22S,hd,true,https://i.ytimg.com/vi/Dy3nb_KTGX8/default.jpg,https://www.youtube.com/watch?v=Dy3nb_KTGX8
qlxsHz1YfMA,UCaXkIU1QidjPwiAYu6GcHjg,Daycare Centers Begin To Reopen With Coronavirus Precautions Amid Pandemic | MSNBC,MSNBC,News & Politics,none,8193,62,0,56,2020-06-12T18:30:58Z,"Coronavirus,msnbc,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,quarantine,social distancing,virus protection,coronavirus outbreak,COVID-19,pandemic,coronavirus prevention,covid-19 news,NBC News,nbc,news,us news,Rehema Ellis,childcare,daycare,day care,child care,daycare coronavirus,dependent care,childcare coronavirus,child care coronavirus,covid 19 daycare,covid 19 child care,coronavirus restrictions",PT2M25S,hd,true,https://i.ytimg.com/vi/qlxsHz1YfMA/default.jpg,https://www.youtube.com/watch?v=qlxsHz1YfMA
u8kkbg04PU4,UCaXkIU1QidjPwiAYu6GcHjg,"Finding ‘Hope, Through History’ During The Coronavirus Pandemic | The Last Word | MSNBC",MSNBC,News & Politics,none,35615,464,0,148,2020-05-26T04:30:10Z,"News,Best of last night,Coronavirus,The Last Word with Lawrence O'Donnell,Last Word,The Last Word,Lawrence O'Donnell,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,lawrence odonnell live,cdc,center for disease control,quarantine,symptoms,social distancing,virus protection,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona",PT2M13S,hd,true,https://i.ytimg.com/vi/u8kkbg04PU4/default.jpg,https://www.youtube.com/watch?v=u8kkbg04PU4
0BPWtYPkDS4,UCaXkIU1QidjPwiAYu6GcHjg,‘Ridiculous And Dangerous’ To Think The Coronavirus Is Behind Us | The 11th Hour | MSNBC,MSNBC,News & Politics,none,61044,404,0,233,2020-06-11T04:49:53Z,"News,National Security,Health,Healthcare,White House,Brian Williams,Donald Trump,Best of last night,Global Health,Science,Coronavirus,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona",PT1M40S,hd,true,https://i.ytimg.com/vi/0BPWtYPkDS4/default.jpg,https://www.youtube.com/watch?v=0BPWtYPkDS4
0tSACr4-fW8,UCaXkIU1QidjPwiAYu6GcHjg,‘Wrong Choice Of Words’: Fauci Walks Back Criticism Of Trump Coronavirus Response | MSNBC,MSNBC,News & Politics,none,594029,3394,0,2579,2020-04-13T23:09:06Z,"Coronavirus,MSNBC,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,Fauci,Fauci Walks Back,Criticism Of Trump,Coronavirus Response,Dr. Fauci,criticize President Trump,President Trump’s response,shutdown,donald trump,coronavirus us,coronavirus outbreak,virus protection,coronavirus pandemic,anthony fauci,president donald trump,COVID-19,coronavirus latest news,covid-19 updates",PT3M47S,hd,true,https://i.ytimg.com/vi/0tSACr4-fW8/default.jpg,https://www.youtube.com/watch?v=0tSACr4-fW8
z43onGU9ul4,UCaXkIU1QidjPwiAYu6GcHjg,Dr. Fauci: People Weaponizing Lies About The Coronavirus Are Killing People,MSNBC,News & Politics,none,30759,583,0,967,2021-11-24T01:45:03Z,"dr fauci,fauci,anthony fauci,covid vaccines,vaccine,misinformation,anti vaxx,anti vaccine,covid,the beat with ari melber,ari melber,msnbc,us news,news",PT9M55S,hd,false,https://i.ytimg.com/vi/z43onGU9ul4/default.jpg,https://www.youtube.com/watch?v=z43onGU9ul4
yOFXVdIwH6s,UCaXkIU1QidjPwiAYu6GcHjg,Dr. DeBoisblanc: Hospitals ‘Can’t Rehearse’ For Coronavirus Pandemic | The Last Word | MSNBC,MSNBC,News & Politics,none,12928,89,0,14,2020-04-10T04:20:27Z,"New Orleans,Hurricane Katrina,Louisiana,Coronavirus,The Last Word with Lawrence O'Donnell,Last Word,The Last Word,Lawrence O'Donnell,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,lawrence odonnell,lawrence odonnell live,news,Dr. DeBoisblanc,Coronavirus Pandemic,coronavirus news,coronavirus update,coronavirus outbreak,covid-19 news,covid-19 updates,virus protection,coronavirus prevention,covid 19",PT2M45S,hd,true,https://i.ytimg.com/vi/yOFXVdIwH6s/default.jpg,https://www.youtube.com/watch?v=yOFXVdIwH6s
oERJ2KPmGjw,UCaXkIU1QidjPwiAYu6GcHjg,Michael Moore Reacts To Coronavirus Protests Backed By Trump Allies | The 11th Hour | MSNBC,MSNBC,News & Politics,none,187765,1776,0,817,2020-04-23T04:32:45Z,"News,Health,Healthcare,White House,Brian Williams,Michigan,Donald Trump,Best of last night,Global Health,Science,Coronavirus,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,cdc,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona",PT4M31S,hd,true,https://i.ytimg.com/vi/oERJ2KPmGjw/default.jpg,https://www.youtube.com/watch?v=oERJ2KPmGjw
6H-hTDA7BPY,UCaXkIU1QidjPwiAYu6GcHjg,How Coronavirus Survivors Could Help Save New Patients | All In | MSNBC,MSNBC,News & Politics,none,20321,270,0,109,2020-04-01T01:53:00Z,"Health,Vaccinations,Coronavirus,Coronavirus - Health Tips,All In With Chris Hayes,coronavirus,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,cdc,center for disease control,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,coronavirus update,plasma",PT5M46S,hd,true,https://i.ytimg.com/vi/6H-hTDA7BPY/default.jpg,https://www.youtube.com/watch?v=6H-hTDA7BPY
TjBP2vda6yk,UCaXkIU1QidjPwiAYu6GcHjg,Mayor Bill DeBlasio On NYC Coronavirus Updates | Stephanie Ruhle | MSNBC,MSNBC,News & Politics,none,39698,422,0,226,2020-03-30T20:29:53Z,"Stephanie Ruhle,coronavirus,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,illness,cdc,center for disease control,safety,symptoms,sickness,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,Mayor Bill DeBlasio,NYC Coronavirus Updates,NYC hospital,nyc coronavirus,new york city mayor",PT6M45S,hd,true,https://i.ytimg.com/vi/TjBP2vda6yk/default.jpg,https://www.youtube.com/watch?v=TjBP2vda6yk
aVYVb_aIVc8,UCaXkIU1QidjPwiAYu6GcHjg,America Passes Italy In Total Coronavirus Cases | MTP Daily | MSNBC,MSNBC,News & Politics,none,467313,3247,0,2478,2020-03-27T00:28:43Z,"Meet the Press,Politics,MTP Daily,White House,Coronavirus,White House Coronavirus Task Force,coronavirus task force,coronavirus briefing,trump coronavirus,donald trump,coronavirus news,coronavirus update,coronavirus latest news,coronavirus outbreak,covid 19,covid-19 news,coronavirus pandemic,donald trump coronavirus,corona news,trump news,news,breaking news,us news,politics,nightly news,meet the press,mtp,chuck todd,trump,trump coronavirus briefing",PT1M36S,hd,true,https://i.ytimg.com/vi/aVYVb_aIVc8/default.jpg,https://www.youtube.com/watch?v=aVYVb_aIVc8
